,ad_position_type,click,cms_group_id,gender,age_level,shopping_level,occupation,new_user_class_level,price,btag,cate
23509,0,0,10,1,4,3,0,3,59,0,6261
23510,0,0,10,1,4,3,0,3,59,0,6261
23511,0,0,10,1,4,3,0,3,59,0,6261
23512,0,0,10,1,4,3,0,3,59,0,6261
23513,0,0,10,1,4,3,0,3,59,0,6261
23514,0,0,10,1,4,3,0,3,59,1,6261
23515,0,0,10,1,4,3,0,3,59,0,6261
23516,0,0,10,1,4,3,0,3,59,0,6952
23517,0,0,10,1,4,3,0,3,59,0,6952
23518,0,1,10,1,4,3,0,3,620,0,856
23519,0,1,10,1,4,3,0,3,620,0,856
23520,0,1,10,1,4,3,0,3,620,0,6183
23521,0,1,10,1,4,3,0,3,620,0,6261
23522,0,1,10,1,4,3,0,3,620,0,856
23523,0,1,10,1,4,3,0,3,620,0,6261
23524,0,1,10,1,4,3,0,3,620,0,6261
23525,0,1,10,1,4,3,0,3,620,0,6261
23526,0,1,10,1,4,3,0,3,620,0,6261
23527,0,1,10,1,4,3,0,3,620,0,6261
23528,0,1,10,1,4,3,0,3,620,0,6261
23529,0,1,10,1,4,3,0,3,620,0,6261
23530,0,1,10,1,4,3,0,3,620,0,6261
23531,0,1,10,1,4,3,0,3,620,0,6261
23532,0,1,10,1,4,3,0,3,620,0,6261
23533,0,1,10,1,4,3,0,3,620,0,6261
23534,0,1,10,1,4,3,0,3,620,0,6261
23535,0,1,10,1,4,3,0,3,620,0,6261
23536,0,1,10,1,4,3,0,3,620,0,6261
23537,0,1,10,1,4,3,0,3,620,0,6261
23538,0,1,10,1,4,3,0,3,620,0,6261
23539,0,1,10,1,4,3,0,3,620,0,6261
23540,0,1,10,1,4,3,0,3,620,1,6261
23541,0,1,10,1,4,3,0,3,620,0,6261
23542,0,1,10,1,4,3,0,3,620,0,6952
23543,0,1,10,1,4,3,0,3,620,0,6952
23544,0,0,10,1,4,3,0,3,858,0,856
23545,0,0,10,1,4,3,0,3,858,0,856
23546,0,0,10,1,4,3,0,3,858,0,6183
23547,0,0,10,1,4,3,0,3,858,0,6261
23548,0,0,10,1,4,3,0,3,858,0,856
23549,0,0,10,1,4,3,0,3,858,0,6261
23550,0,0,10,1,4,3,0,3,858,0,6261
23551,0,0,10,1,4,3,0,3,858,0,6261
23552,0,0,10,1,4,3,0,3,858,0,6261
23553,0,0,10,1,4,3,0,3,858,0,6261
23554,0,0,10,1,4,3,0,3,858,0,6261
23555,0,0,10,1,4,3,0,3,858,0,6261
23556,0,0,10,1,4,3,0,3,858,0,6261
23557,0,0,10,1,4,3,0,3,858,0,6261
23558,0,0,10,1,4,3,0,3,858,0,6261
23559,0,0,10,1,4,3,0,3,858,0,6261
23560,0,0,10,1,4,3,0,3,858,0,6261
23561,0,0,10,1,4,3,0,3,858,0,6261
23562,0,0,10,1,4,3,0,3,858,0,6261
23563,0,0,10,1,4,3,0,3,858,0,6261
23564,0,0,10,1,4,3,0,3,858,0,6261
23565,0,0,10,1,4,3,0,3,858,0,6261
23566,0,0,10,1,4,3,0,3,858,1,6261
23567,0,0,10,1,4,3,0,3,858,0,6261
23568,0,0,10,1,4,3,0,3,858,0,6952
23569,0,0,10,1,4,3,0,3,858,0,6952
23570,0,1,10,1,4,3,0,3,369,0,856
23571,0,1,10,1,4,3,0,3,369,0,856
23572,0,1,10,1,4,3,0,3,369,0,6183
23573,0,1,10,1,4,3,0,3,369,0,6261
23574,0,1,10,1,4,3,0,3,369,0,856
23575,0,1,10,1,4,3,0,3,369,0,6261
23576,0,1,10,1,4,3,0,3,369,0,6261
23577,0,1,10,1,4,3,0,3,369,0,6261
23578,0,1,10,1,4,3,0,3,369,0,6261
23579,0,1,10,1,4,3,0,3,369,0,6261
23580,0,1,10,1,4,3,0,3,369,0,6261
23581,0,1,10,1,4,3,0,3,369,0,6261
23582,0,1,10,1,4,3,0,3,369,0,6261
23583,0,1,10,1,4,3,0,3,369,0,6261
23584,0,1,10,1,4,3,0,3,369,0,6261
23585,0,1,10,1,4,3,0,3,369,0,6261
23586,0,1,10,1,4,3,0,3,369,0,6261
23587,0,1,10,1,4,3,0,3,369,0,6261
23588,0,1,10,1,4,3,0,3,369,0,6261
23589,0,1,10,1,4,3,0,3,369,0,6261
23590,0,1,10,1,4,3,0,3,369,0,6261
23591,0,1,10,1,4,3,0,3,369,0,6261
23592,0,1,10,1,4,3,0,3,369,1,6261
23593,0,1,10,1,4,3,0,3,369,0,6261
23594,0,1,10,1,4,3,0,3,369,0,6952
23595,0,1,10,1,4,3,0,3,369,0,6952
23622,0,0,10,1,4,3,0,3,798,0,856
23623,0,0,10,1,4,3,0,3,798,0,856
23624,0,0,10,1,4,3,0,3,798,0,6183
23625,0,0,10,1,4,3,0,3,798,0,6261
23626,0,0,10,1,4,3,0,3,798,0,856
23627,0,0,10,1,4,3,0,3,798,0,6261
23628,0,0,10,1,4,3,0,3,798,0,6261
23629,0,0,10,1,4,3,0,3,798,0,6261
23630,0,0,10,1,4,3,0,3,798,0,6261
23631,0,0,10,1,4,3,0,3,798,0,6261
23632,0,0,10,1,4,3,0,3,798,0,6261
23633,0,0,10,1,4,3,0,3,798,0,6261
23634,0,0,10,1,4,3,0,3,798,0,6261
23635,0,0,10,1,4,3,0,3,798,0,6261
23636,0,0,10,1,4,3,0,3,798,0,6261
23637,0,0,10,1,4,3,0,3,798,0,6261
23638,0,0,10,1,4,3,0,3,798,0,6261
23639,0,0,10,1,4,3,0,3,798,0,6261
23640,0,0,10,1,4,3,0,3,798,0,6261
23641,0,0,10,1,4,3,0,3,798,0,6261
23642,0,0,10,1,4,3,0,3,798,0,6261
23643,0,0,10,1,4,3,0,3,798,0,6261
23644,0,0,10,1,4,3,0,3,798,1,6261
23645,0,0,10,1,4,3,0,3,798,0,6261
23646,0,0,10,1,4,3,0,3,798,0,6952
23647,0,0,10,1,4,3,0,3,798,0,6952
23648,0,0,10,1,4,3,0,3,798,0,856
23649,0,0,10,1,4,3,0,3,798,0,856
23650,0,0,10,1,4,3,0,3,798,0,6183
23651,0,0,10,1,4,3,0,3,798,0,6261
23652,0,0,10,1,4,3,0,3,798,0,856
23653,0,0,10,1,4,3,0,3,798,0,6261
23654,0,0,10,1,4,3,0,3,798,0,6261
23655,0,0,10,1,4,3,0,3,798,0,6261
23656,0,0,10,1,4,3,0,3,798,0,6261
23657,0,0,10,1,4,3,0,3,798,0,6261
23658,0,0,10,1,4,3,0,3,798,0,6261
23659,0,0,10,1,4,3,0,3,798,0,6261
23660,0,0,10,1,4,3,0,3,798,0,6261
23661,0,0,10,1,4,3,0,3,798,0,6261
23662,0,0,10,1,4,3,0,3,798,0,6261
23663,0,0,10,1,4,3,0,3,798,0,6261
23664,0,0,10,1,4,3,0,3,798,0,6261
23665,0,0,10,1,4,3,0,3,798,0,6261
23666,0,0,10,1,4,3,0,3,798,0,6261
23667,0,0,10,1,4,3,0,3,798,0,6261
23668,0,0,10,1,4,3,0,3,798,0,6261
23669,0,0,10,1,4,3,0,3,798,0,6261
23670,0,0,10,1,4,3,0,3,798,1,6261
23671,0,0,10,1,4,3,0,3,798,0,6261
23672,0,0,10,1,4,3,0,3,798,0,6952
23673,0,0,10,1,4,3,0,3,798,0,6952
23674,0,0,10,1,4,3,0,3,798,0,856
23675,0,0,10,1,4,3,0,3,798,0,856
23676,0,0,10,1,4,3,0,3,798,0,6183
23677,0,0,10,1,4,3,0,3,798,0,6261
23678,0,0,10,1,4,3,0,3,798,0,856
23679,0,0,10,1,4,3,0,3,798,0,6261
23680,0,0,10,1,4,3,0,3,798,0,6261
23681,0,0,10,1,4,3,0,3,798,0,6261
23682,0,0,10,1,4,3,0,3,798,0,6261
23683,0,0,10,1,4,3,0,3,798,0,6261
23684,0,0,10,1,4,3,0,3,798,0,6261
23685,0,0,10,1,4,3,0,3,798,0,6261
23686,0,0,10,1,4,3,0,3,798,0,6261
23687,0,0,10,1,4,3,0,3,798,0,6261
23688,0,0,10,1,4,3,0,3,798,0,6261
23689,0,0,10,1,4,3,0,3,798,0,6261
23690,0,0,10,1,4,3,0,3,798,0,6261
23691,0,0,10,1,4,3,0,3,798,0,6261
23692,0,0,10,1,4,3,0,3,798,0,6261
23693,0,0,10,1,4,3,0,3,798,0,6261
23694,0,0,10,1,4,3,0,3,798,0,6261
23695,0,0,10,1,4,3,0,3,798,0,6261
23696,0,0,10,1,4,3,0,3,798,1,6261
23697,0,0,10,1,4,3,0,3,798,0,6261
23698,0,0,10,1,4,3,0,3,798,0,6952
23699,0,0,10,1,4,3,0,3,798,0,6952
23726,0,0,10,1,4,3,0,3,488,0,856
23727,0,0,10,1,4,3,0,3,488,0,856
23728,0,0,10,1,4,3,0,3,488,0,6183
23729,0,0,10,1,4,3,0,3,488,0,6261
23730,0,0,10,1,4,3,0,3,488,0,856
23731,0,0,10,1,4,3,0,3,488,0,6261
23732,0,0,10,1,4,3,0,3,488,0,6261
23733,0,0,10,1,4,3,0,3,488,0,6261
23734,0,0,10,1,4,3,0,3,488,0,6261
23735,0,0,10,1,4,3,0,3,488,0,6261
23736,0,0,10,1,4,3,0,3,488,0,6261
23737,0,0,10,1,4,3,0,3,488,0,6261
23738,0,0,10,1,4,3,0,3,488,0,6261
23739,0,0,10,1,4,3,0,3,488,0,6261
23740,0,0,10,1,4,3,0,3,488,0,6261
23741,0,0,10,1,4,3,0,3,488,0,6261
23742,0,0,10,1,4,3,0,3,488,0,6261
23743,0,0,10,1,4,3,0,3,488,0,6261
23744,0,0,10,1,4,3,0,3,488,0,6261
23745,0,0,10,1,4,3,0,3,488,0,6261
23746,0,0,10,1,4,3,0,3,488,0,6261
23747,0,0,10,1,4,3,0,3,488,0,6261
23748,0,0,10,1,4,3,0,3,488,1,6261
23749,0,0,10,1,4,3,0,3,488,0,6261
23750,0,0,10,1,4,3,0,3,488,0,6952
23751,0,0,10,1,4,3,0,3,488,0,6952
23752,0,0,10,1,4,3,0,3,488,0,856
23753,0,0,10,1,4,3,0,3,488,0,856
23754,0,0,10,1,4,3,0,3,488,0,6183
23755,0,0,10,1,4,3,0,3,488,0,6261
23756,0,0,10,1,4,3,0,3,488,0,856
23757,0,0,10,1,4,3,0,3,488,0,6261
23758,0,0,10,1,4,3,0,3,488,0,6261
23759,0,0,10,1,4,3,0,3,488,0,6261
23760,0,0,10,1,4,3,0,3,488,0,6261
23761,0,0,10,1,4,3,0,3,488,0,6261
23762,0,0,10,1,4,3,0,3,488,0,6261
23763,0,0,10,1,4,3,0,3,488,0,6261
23764,0,0,10,1,4,3,0,3,488,0,6261
23765,0,0,10,1,4,3,0,3,488,0,6261
23766,0,0,10,1,4,3,0,3,488,0,6261
23767,0,0,10,1,4,3,0,3,488,0,6261
23768,0,0,10,1,4,3,0,3,488,0,6261
23769,0,0,10,1,4,3,0,3,488,0,6261
23770,0,0,10,1,4,3,0,3,488,0,6261
23771,0,0,10,1,4,3,0,3,488,0,6261
23772,0,0,10,1,4,3,0,3,488,0,6261
23773,0,0,10,1,4,3,0,3,488,0,6261
23774,0,0,10,1,4,3,0,3,488,1,6261
23775,0,0,10,1,4,3,0,3,488,0,6261
23776,0,0,10,1,4,3,0,3,488,0,6952
23777,0,0,10,1,4,3,0,3,488,0,6952
23778,0,0,10,1,4,3,0,3,798,0,856
23779,0,0,10,1,4,3,0,3,798,0,856
23780,0,0,10,1,4,3,0,3,798,0,6183
23781,0,0,10,1,4,3,0,3,798,0,6261
23782,0,0,10,1,4,3,0,3,798,0,856
23783,0,0,10,1,4,3,0,3,798,0,6261
23784,0,0,10,1,4,3,0,3,798,0,6261
23785,0,0,10,1,4,3,0,3,798,0,6261
23786,0,0,10,1,4,3,0,3,798,0,6261
23787,0,0,10,1,4,3,0,3,798,0,6261
23788,0,0,10,1,4,3,0,3,798,0,6261
23789,0,0,10,1,4,3,0,3,798,0,6261
23790,0,0,10,1,4,3,0,3,798,0,6261
23791,0,0,10,1,4,3,0,3,798,0,6261
23792,0,0,10,1,4,3,0,3,798,0,6261
23793,0,0,10,1,4,3,0,3,798,0,6261
23794,0,0,10,1,4,3,0,3,798,0,6261
23795,0,0,10,1,4,3,0,3,798,0,6261
23796,0,0,10,1,4,3,0,3,798,0,6261
23797,0,0,10,1,4,3,0,3,798,0,6261
23798,0,0,10,1,4,3,0,3,798,0,6261
23799,0,0,10,1,4,3,0,3,798,0,6261
23800,0,0,10,1,4,3,0,3,798,1,6261
23801,0,0,10,1,4,3,0,3,798,0,6261
23802,0,0,10,1,4,3,0,3,798,0,6952
23803,0,0,10,1,4,3,0,3,798,0,6952
23804,0,0,10,1,4,3,0,3,798,0,856
23805,0,0,10,1,4,3,0,3,798,0,856
23806,0,0,10,1,4,3,0,3,798,0,6183
23807,0,0,10,1,4,3,0,3,798,0,6261
23808,0,0,10,1,4,3,0,3,798,0,856
23809,0,0,10,1,4,3,0,3,798,0,6261
23810,0,0,10,1,4,3,0,3,798,0,6261
23811,0,0,10,1,4,3,0,3,798,0,6261
23812,0,0,10,1,4,3,0,3,798,0,6261
23813,0,0,10,1,4,3,0,3,798,0,6261
23814,0,0,10,1,4,3,0,3,798,0,6261
23815,0,0,10,1,4,3,0,3,798,0,6261
23816,0,0,10,1,4,3,0,3,798,0,6261
23817,0,0,10,1,4,3,0,3,798,0,6261
23818,0,0,10,1,4,3,0,3,798,0,6261
23819,0,0,10,1,4,3,0,3,798,0,6261
23820,0,0,10,1,4,3,0,3,798,0,6261
23821,0,0,10,1,4,3,0,3,798,0,6261
23822,0,0,10,1,4,3,0,3,798,0,6261
23823,0,0,10,1,4,3,0,3,798,0,6261
23824,0,0,10,1,4,3,0,3,798,0,6261
23825,0,0,10,1,4,3,0,3,798,0,6261
23826,0,0,10,1,4,3,0,3,798,1,6261
23827,0,0,10,1,4,3,0,3,798,0,6261
23828,0,0,10,1,4,3,0,3,798,0,6952
23829,0,0,10,1,4,3,0,3,798,0,6952
24012,0,1,10,1,4,3,0,3,620,0,856
24013,0,1,10,1,4,3,0,3,620,0,856
24014,0,1,10,1,4,3,0,3,620,0,6183
24015,0,1,10,1,4,3,0,3,620,0,6261
24016,0,1,10,1,4,3,0,3,620,0,856
24017,0,1,10,1,4,3,0,3,620,0,6261
24018,0,1,10,1,4,3,0,3,620,0,6261
24019,0,1,10,1,4,3,0,3,620,0,6261
24020,0,1,10,1,4,3,0,3,620,0,6261
24021,0,1,10,1,4,3,0,3,620,0,6261
24022,0,1,10,1,4,3,0,3,620,0,6261
24023,0,1,10,1,4,3,0,3,620,0,6261
24024,0,1,10,1,4,3,0,3,620,0,6261
24025,0,1,10,1,4,3,0,3,620,0,6261
24026,0,1,10,1,4,3,0,3,620,0,6261
24027,0,1,10,1,4,3,0,3,620,0,6261
24028,0,1,10,1,4,3,0,3,620,0,6261
24029,0,1,10,1,4,3,0,3,620,0,6261
24030,0,1,10,1,4,3,0,3,620,0,6261
24031,0,1,10,1,4,3,0,3,620,0,6261
24032,0,1,10,1,4,3,0,3,620,0,6261
24033,0,1,10,1,4,3,0,3,620,0,6261
24034,0,1,10,1,4,3,0,3,620,1,6261
24035,0,1,10,1,4,3,0,3,620,0,6261
24036,0,1,10,1,4,3,0,3,620,0,6952
24037,0,1,10,1,4,3,0,3,620,0,6952
24038,0,0,10,1,4,3,0,3,620,0,856
24039,0,0,10,1,4,3,0,3,620,0,856
24040,0,0,10,1,4,3,0,3,620,0,6183
24041,0,0,10,1,4,3,0,3,620,0,6261
24042,0,0,10,1,4,3,0,3,620,0,856
24043,0,0,10,1,4,3,0,3,620,0,6261
24044,0,0,10,1,4,3,0,3,620,0,6261
24045,0,0,10,1,4,3,0,3,620,0,6261
24046,0,0,10,1,4,3,0,3,620,0,6261
24047,0,0,10,1,4,3,0,3,620,0,6261
24048,0,0,10,1,4,3,0,3,620,0,6261
24049,0,0,10,1,4,3,0,3,620,0,6261
24050,0,0,10,1,4,3,0,3,620,0,6261
24051,0,0,10,1,4,3,0,3,620,0,6261
24052,0,0,10,1,4,3,0,3,620,0,6261
24053,0,0,10,1,4,3,0,3,620,0,6261
24054,0,0,10,1,4,3,0,3,620,0,6261
24055,0,0,10,1,4,3,0,3,620,0,6261
24056,0,0,10,1,4,3,0,3,620,0,6261
24057,0,0,10,1,4,3,0,3,620,0,6261
24058,0,0,10,1,4,3,0,3,620,0,6261
24059,0,0,10,1,4,3,0,3,620,0,6261
24060,0,0,10,1,4,3,0,3,620,1,6261
24061,0,0,10,1,4,3,0,3,620,0,6261
24062,0,0,10,1,4,3,0,3,620,0,6952
24063,0,0,10,1,4,3,0,3,620,0,6952
24064,0,0,10,1,4,3,0,3,620,0,856
24065,0,0,10,1,4,3,0,3,620,0,856
24066,0,0,10,1,4,3,0,3,620,0,6183
24067,0,0,10,1,4,3,0,3,620,0,6261
24068,0,0,10,1,4,3,0,3,620,0,856
24069,0,0,10,1,4,3,0,3,620,0,6261
24070,0,0,10,1,4,3,0,3,620,0,6261
24071,0,0,10,1,4,3,0,3,620,0,6261
24072,0,0,10,1,4,3,0,3,620,0,6261
24073,0,0,10,1,4,3,0,3,620,0,6261
24074,0,0,10,1,4,3,0,3,620,0,6261
24075,0,0,10,1,4,3,0,3,620,0,6261
24076,0,0,10,1,4,3,0,3,620,0,6261
24077,0,0,10,1,4,3,0,3,620,0,6261
24078,0,0,10,1,4,3,0,3,620,0,6261
24079,0,0,10,1,4,3,0,3,620,0,6261
24080,0,0,10,1,4,3,0,3,620,0,6261
24081,0,0,10,1,4,3,0,3,620,0,6261
24082,0,0,10,1,4,3,0,3,620,0,6261
24083,0,0,10,1,4,3,0,3,620,0,6261
24084,0,0,10,1,4,3,0,3,620,0,6261
24085,0,0,10,1,4,3,0,3,620,0,6261
24086,0,0,10,1,4,3,0,3,620,1,6261
24087,0,0,10,1,4,3,0,3,620,0,6261
24088,0,0,10,1,4,3,0,3,620,0,6952
24089,0,0,10,1,4,3,0,3,620,0,6952
24090,0,0,10,1,4,3,0,3,218,0,856
24091,0,0,10,1,4,3,0,3,218,0,856
24092,0,0,10,1,4,3,0,3,218,0,6183
24093,0,0,10,1,4,3,0,3,218,0,6261
24094,0,0,10,1,4,3,0,3,218,0,856
24095,0,0,10,1,4,3,0,3,218,0,6261
24096,0,0,10,1,4,3,0,3,218,0,6261
24097,0,0,10,1,4,3,0,3,218,0,6261
24098,0,0,10,1,4,3,0,3,218,0,6261
24099,0,0,10,1,4,3,0,3,218,0,6261
24100,0,0,10,1,4,3,0,3,218,0,6261
24101,0,0,10,1,4,3,0,3,218,0,6261
24102,0,0,10,1,4,3,0,3,218,0,6261
24103,0,0,10,1,4,3,0,3,218,0,6261
24104,0,0,10,1,4,3,0,3,218,0,6261
24105,0,0,10,1,4,3,0,3,218,0,6261
24106,0,0,10,1,4,3,0,3,218,0,6261
24107,0,0,10,1,4,3,0,3,218,0,6261
24108,0,0,10,1,4,3,0,3,218,0,6261
24109,0,0,10,1,4,3,0,3,218,0,6261
24110,0,0,10,1,4,3,0,3,218,0,6261
24111,0,0,10,1,4,3,0,3,218,0,6261
24112,0,0,10,1,4,3,0,3,218,1,6261
24113,0,0,10,1,4,3,0,3,218,0,6261
24114,0,0,10,1,4,3,0,3,218,0,6952
24115,0,0,10,1,4,3,0,3,218,0,6952
24142,0,0,10,1,4,3,0,3,298,0,856
24143,0,0,10,1,4,3,0,3,298,0,856
24144,0,0,10,1,4,3,0,3,298,0,6183
24145,0,0,10,1,4,3,0,3,298,0,6261
24146,0,0,10,1,4,3,0,3,298,0,856
24147,0,0,10,1,4,3,0,3,298,0,6261
24148,0,0,10,1,4,3,0,3,298,0,6261
24149,0,0,10,1,4,3,0,3,298,0,6261
24150,0,0,10,1,4,3,0,3,298,0,6261
24151,0,0,10,1,4,3,0,3,298,0,6261
24152,0,0,10,1,4,3,0,3,298,0,6261
24153,0,0,10,1,4,3,0,3,298,0,6261
24154,0,0,10,1,4,3,0,3,298,0,6261
24155,0,0,10,1,4,3,0,3,298,0,6261
24156,0,0,10,1,4,3,0,3,298,0,6261
24157,0,0,10,1,4,3,0,3,298,0,6261
24158,0,0,10,1,4,3,0,3,298,0,6261
24159,0,0,10,1,4,3,0,3,298,0,6261
24160,0,0,10,1,4,3,0,3,298,0,6261
24161,0,0,10,1,4,3,0,3,298,0,6261
24162,0,0,10,1,4,3,0,3,298,0,6261
24163,0,0,10,1,4,3,0,3,298,0,6261
24164,0,0,10,1,4,3,0,3,298,1,6261
24165,0,0,10,1,4,3,0,3,298,0,6261
24166,0,0,10,1,4,3,0,3,298,0,6952
24167,0,0,10,1,4,3,0,3,298,0,6952
24194,0,0,10,1,4,3,0,3,748,0,856
24195,0,0,10,1,4,3,0,3,748,0,856
24196,0,0,10,1,4,3,0,3,748,0,6183
24197,0,0,10,1,4,3,0,3,748,0,6261
24198,0,0,10,1,4,3,0,3,748,0,856
24199,0,0,10,1,4,3,0,3,748,0,6261
24200,0,0,10,1,4,3,0,3,748,0,6261
24201,0,0,10,1,4,3,0,3,748,0,6261
24202,0,0,10,1,4,3,0,3,748,0,6261
24203,0,0,10,1,4,3,0,3,748,0,6261
24204,0,0,10,1,4,3,0,3,748,0,6261
24205,0,0,10,1,4,3,0,3,748,0,6261
24206,0,0,10,1,4,3,0,3,748,0,6261
24207,0,0,10,1,4,3,0,3,748,0,6261
24208,0,0,10,1,4,3,0,3,748,0,6261
24209,0,0,10,1,4,3,0,3,748,0,6261
24210,0,0,10,1,4,3,0,3,748,0,6261
24211,0,0,10,1,4,3,0,3,748,0,6261
24212,0,0,10,1,4,3,0,3,748,0,6261
24213,0,0,10,1,4,3,0,3,748,0,6261
24214,0,0,10,1,4,3,0,3,748,0,6261
24215,0,0,10,1,4,3,0,3,748,0,6261
24216,0,0,10,1,4,3,0,3,748,1,6261
24217,0,0,10,1,4,3,0,3,748,0,6261
24218,0,0,10,1,4,3,0,3,748,0,6952
24219,0,0,10,1,4,3,0,3,748,0,6952
24220,0,0,10,1,4,3,0,3,125,0,856
24221,0,0,10,1,4,3,0,3,125,0,856
24222,0,0,10,1,4,3,0,3,125,0,6183
24223,0,0,10,1,4,3,0,3,125,0,6261
24224,0,0,10,1,4,3,0,3,125,0,856
24225,0,0,10,1,4,3,0,3,125,0,6261
24226,0,0,10,1,4,3,0,3,125,0,6261
24227,0,0,10,1,4,3,0,3,125,0,6261
24228,0,0,10,1,4,3,0,3,125,0,6261
24229,0,0,10,1,4,3,0,3,125,0,6261
24230,0,0,10,1,4,3,0,3,125,0,6261
24231,0,0,10,1,4,3,0,3,125,0,6261
24232,0,0,10,1,4,3,0,3,125,0,6261
24233,0,0,10,1,4,3,0,3,125,0,6261
24234,0,0,10,1,4,3,0,3,125,0,6261
24235,0,0,10,1,4,3,0,3,125,0,6261
24236,0,0,10,1,4,3,0,3,125,0,6261
24237,0,0,10,1,4,3,0,3,125,0,6261
24238,0,0,10,1,4,3,0,3,125,0,6261
24239,0,0,10,1,4,3,0,3,125,0,6261
24240,0,0,10,1,4,3,0,3,125,0,6261
24241,0,0,10,1,4,3,0,3,125,0,6261
24242,0,0,10,1,4,3,0,3,125,1,6261
24243,0,0,10,1,4,3,0,3,125,0,6261
24244,0,0,10,1,4,3,0,3,125,0,6952
24245,0,0,10,1,4,3,0,3,125,0,6952
24246,0,0,10,1,4,3,0,3,748,0,856
24247,0,0,10,1,4,3,0,3,748,0,856
24248,0,0,10,1,4,3,0,3,748,0,6183
24249,0,0,10,1,4,3,0,3,748,0,6261
24250,0,0,10,1,4,3,0,3,748,0,856
24251,0,0,10,1,4,3,0,3,748,0,6261
24252,0,0,10,1,4,3,0,3,748,0,6261
24253,0,0,10,1,4,3,0,3,748,0,6261
24254,0,0,10,1,4,3,0,3,748,0,6261
24255,0,0,10,1,4,3,0,3,748,0,6261
24256,0,0,10,1,4,3,0,3,748,0,6261
24257,0,0,10,1,4,3,0,3,748,0,6261
24258,0,0,10,1,4,3,0,3,748,0,6261
24259,0,0,10,1,4,3,0,3,748,0,6261
24260,0,0,10,1,4,3,0,3,748,0,6261
24261,0,0,10,1,4,3,0,3,748,0,6261
24262,0,0,10,1,4,3,0,3,748,0,6261
24263,0,0,10,1,4,3,0,3,748,0,6261
24264,0,0,10,1,4,3,0,3,748,0,6261
24265,0,0,10,1,4,3,0,3,748,0,6261
24266,0,0,10,1,4,3,0,3,748,0,6261
24267,0,0,10,1,4,3,0,3,748,0,6261
24268,0,0,10,1,4,3,0,3,748,1,6261
24269,0,0,10,1,4,3,0,3,748,0,6261
24270,0,0,10,1,4,3,0,3,748,0,6952
24271,0,0,10,1,4,3,0,3,748,0,6952
24402,0,0,10,1,4,3,0,3,599,0,856
24403,0,0,10,1,4,3,0,3,599,0,856
24404,0,0,10,1,4,3,0,3,599,0,6183
24405,0,0,10,1,4,3,0,3,599,0,6261
24406,0,0,10,1,4,3,0,3,599,0,856
24407,0,0,10,1,4,3,0,3,599,0,6261
24408,0,0,10,1,4,3,0,3,599,0,6261
24409,0,0,10,1,4,3,0,3,599,0,6261
24410,0,0,10,1,4,3,0,3,599,0,6261
24411,0,0,10,1,4,3,0,3,599,0,6261
24412,0,0,10,1,4,3,0,3,599,0,6261
24413,0,0,10,1,4,3,0,3,599,0,6261
24414,0,0,10,1,4,3,0,3,599,0,6261
24415,0,0,10,1,4,3,0,3,599,0,6261
24416,0,0,10,1,4,3,0,3,599,0,6261
24417,0,0,10,1,4,3,0,3,599,0,6261
24418,0,0,10,1,4,3,0,3,599,0,6261
24419,0,0,10,1,4,3,0,3,599,0,6261
24420,0,0,10,1,4,3,0,3,599,0,6261
24421,0,0,10,1,4,3,0,3,599,0,6261
24422,0,0,10,1,4,3,0,3,599,0,6261
24423,0,0,10,1,4,3,0,3,599,0,6261
24424,0,0,10,1,4,3,0,3,599,1,6261
24425,0,0,10,1,4,3,0,3,599,0,6261
24426,0,0,10,1,4,3,0,3,599,0,6952
24427,0,0,10,1,4,3,0,3,599,0,6952
24480,0,0,10,1,4,3,0,3,599,0,856
24481,0,0,10,1,4,3,0,3,599,0,856
24482,0,0,10,1,4,3,0,3,599,0,6183
24483,0,0,10,1,4,3,0,3,599,0,6261
24484,0,0,10,1,4,3,0,3,599,0,856
24485,0,0,10,1,4,3,0,3,599,0,6261
24486,0,0,10,1,4,3,0,3,599,0,6261
24487,0,0,10,1,4,3,0,3,599,0,6261
24488,0,0,10,1,4,3,0,3,599,0,6261
24489,0,0,10,1,4,3,0,3,599,0,6261
24490,0,0,10,1,4,3,0,3,599,0,6261
24491,0,0,10,1,4,3,0,3,599,0,6261
24492,0,0,10,1,4,3,0,3,599,0,6261
24493,0,0,10,1,4,3,0,3,599,0,6261
24494,0,0,10,1,4,3,0,3,599,0,6261
24495,0,0,10,1,4,3,0,3,599,0,6261
24496,0,0,10,1,4,3,0,3,599,0,6261
24497,0,0,10,1,4,3,0,3,599,0,6261
24498,0,0,10,1,4,3,0,3,599,0,6261
24499,0,0,10,1,4,3,0,3,599,0,6261
24500,0,0,10,1,4,3,0,3,599,0,6261
24501,0,0,10,1,4,3,0,3,599,0,6261
24502,0,0,10,1,4,3,0,3,599,1,6261
24503,0,0,10,1,4,3,0,3,599,0,6261
24504,0,0,10,1,4,3,0,3,599,0,6952
24505,0,0,10,1,4,3,0,3,599,0,6952
24532,0,0,10,1,4,3,0,3,398,0,856
24533,0,0,10,1,4,3,0,3,398,0,856
24534,0,0,10,1,4,3,0,3,398,0,6183
24535,0,0,10,1,4,3,0,3,398,0,6261
24536,0,0,10,1,4,3,0,3,398,0,856
24537,0,0,10,1,4,3,0,3,398,0,6261
24538,0,0,10,1,4,3,0,3,398,0,6261
24539,0,0,10,1,4,3,0,3,398,0,6261
24540,0,0,10,1,4,3,0,3,398,0,6261
